performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,folder,performance_audio,performance_MIDI,MIDI_score,split
R_117,Bach,36,ASAP_Fugue_bwv_884,ASAP,{ASAP}/Bach/Fugue/bwv_884/LiA01M.wav,{ASAP}/Bach/Fugue/bwv_884/LiA01M.mid,{ASAP}/Bach/Fugue/bwv_884/midi_score.mid,subset_R/Bach/36_ASAP_Fugue_bwv_884,R_117_ASAP.wav,R_117_ASAP.mid,ASAP_bwv_884.mid,training
R_118,Bach,37,ASAP_Fugue_bwv_885,ASAP,{ASAP}/Bach/Fugue/bwv_885/Guo01M.wav,{ASAP}/Bach/Fugue/bwv_885/Guo01M.mid,{ASAP}/Bach/Fugue/bwv_885/midi_score.mid,subset_R/Bach/37_ASAP_Fugue_bwv_885,R_118_ASAP.wav,R_118_ASAP.mid,ASAP_bwv_885.mid,training
R_119,Bach,37,ASAP_Fugue_bwv_885,ASAP,{ASAP}/Bach/Fugue/bwv_885/Huang04M.wav,{ASAP}/Bach/Fugue/bwv_885/Huang04M.mid,{ASAP}/Bach/Fugue/bwv_885/midi_score.mid,subset_R/Bach/37_ASAP_Fugue_bwv_885,R_119_ASAP.wav,R_119_ASAP.mid,ASAP_bwv_885.mid,training
R_120,Bach,37,ASAP_Fugue_bwv_885,ASAP,{ASAP}/Bach/Fugue/bwv_885/JeonH01M.wav,{ASAP}/Bach/Fugue/bwv_885/JeonH01M.mid,{ASAP}/Bach/Fugue/bwv_885/midi_score.mid,subset_R/Bach/37_ASAP_Fugue_bwv_885,R_120_ASAP.wav,R_120_ASAP.mid,ASAP_bwv_885.mid,training
R_121,Bach,37,ASAP_Fugue_bwv_885,ASAP,{ASAP}/Bach/Fugue/bwv_885/SINKEV06.wav,{ASAP}/Bach/Fugue/bwv_885/SINKEV06.mid,{ASAP}/Bach/Fugue/bwv_885/midi_score.mid,subset_R/Bach/37_ASAP_Fugue_bwv_885,R_121_ASAP.wav,R_121_ASAP.mid,ASAP_bwv_885.mid,training
R_122,Bach,38,ASAP_Fugue_bwv_887,ASAP,{ASAP}/Bach/Fugue/bwv_887/LiYZ01M.wav,{ASAP}/Bach/Fugue/bwv_887/LiYZ01M.mid,{ASAP}/Bach/Fugue/bwv_887/midi_score.mid,subset_R/Bach/38_ASAP_Fugue_bwv_887,R_122_ASAP.wav,R_122_ASAP.mid,ASAP_bwv_887.mid,testing
R_123,Bach,39,ASAP_Fugue_bwv_888,ASAP,{ASAP}/Bach/Fugue/bwv_888/ZhaoK01M.wav,{ASAP}/Bach/Fugue/bwv_888/ZhaoK01M.mid,{ASAP}/Bach/Fugue/bwv_888/midi_score.mid,subset_R/Bach/39_ASAP_Fugue_bwv_888,R_123_ASAP.wav,R_123_ASAP.mid,ASAP_bwv_888.mid,training
R_124,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/Giesbrecht01M.wav,{ASAP}/Bach/Fugue/bwv_889/Giesbrecht01M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_124_ASAP.wav,R_124_ASAP.mid,ASAP_bwv_889.mid,training
R_125,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/LiuY01M.wav,{ASAP}/Bach/Fugue/bwv_889/LiuY01M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_125_ASAP.wav,R_125_ASAP.mid,ASAP_bwv_889.mid,training
R_126,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/MunA01M.wav,{ASAP}/Bach/Fugue/bwv_889/MunA01M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_126_ASAP.wav,R_126_ASAP.mid,ASAP_bwv_889.mid,training
R_127,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/Wang01M.wav,{ASAP}/Bach/Fugue/bwv_889/Wang01M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_127_ASAP.wav,R_127_ASAP.mid,ASAP_bwv_889.mid,training
R_128,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/YangY02M.wav,{ASAP}/Bach/Fugue/bwv_889/YangY02M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_128_ASAP.wav,R_128_ASAP.mid,ASAP_bwv_889.mid,training
R_129,Bach,40,ASAP_Fugue_bwv_889,ASAP,{ASAP}/Bach/Fugue/bwv_889/ZhangW02M.wav,{ASAP}/Bach/Fugue/bwv_889/ZhangW02M.mid,{ASAP}/Bach/Fugue/bwv_889/midi_score.mid,subset_R/Bach/40_ASAP_Fugue_bwv_889,R_129_ASAP.wav,R_129_ASAP.mid,ASAP_bwv_889.mid,training
R_130,Bach,41,ASAP_Fugue_bwv_891,ASAP,{ASAP}/Bach/Fugue/bwv_891/Duepree06M.wav,{ASAP}/Bach/Fugue/bwv_891/Duepree06M.mid,{ASAP}/Bach/Fugue/bwv_891/midi_score.mid,subset_R/Bach/41_ASAP_Fugue_bwv_891,R_130_ASAP.wav,R_130_ASAP.mid,ASAP_bwv_891.mid,validation
R_131,Bach,42,ASAP_Fugue_bwv_892,ASAP,{ASAP}/Bach/Fugue/bwv_892/Hou01M.wav,{ASAP}/Bach/Fugue/bwv_892/Hou01M.mid,{ASAP}/Bach/Fugue/bwv_892/midi_score.mid,subset_R/Bach/42_ASAP_Fugue_bwv_892,R_131_ASAP.wav,R_131_ASAP.mid,ASAP_bwv_892.mid,testing
R_132,Bach,42,ASAP_Fugue_bwv_892,ASAP,{ASAP}/Bach/Fugue/bwv_892/KabuliL01M.wav,{ASAP}/Bach/Fugue/bwv_892/KabuliL01M.mid,{ASAP}/Bach/Fugue/bwv_892/midi_score.mid,subset_R/Bach/42_ASAP_Fugue_bwv_892,R_132_ASAP.wav,R_132_ASAP.mid,ASAP_bwv_892.mid,testing
R_133,Bach,43,ASAP_Fugue_bwv_893,ASAP,{ASAP}/Bach/Fugue/bwv_893/Kleisen04M.wav,{ASAP}/Bach/Fugue/bwv_893/Kleisen04M.mid,{ASAP}/Bach/Fugue/bwv_893/midi_score.mid,subset_R/Bach/43_ASAP_Fugue_bwv_893,R_133_ASAP.wav,R_133_ASAP.mid,ASAP_bwv_893.mid,training
R_134,Bach,43,ASAP_Fugue_bwv_893,ASAP,{ASAP}/Bach/Fugue/bwv_893/Levitsky04M.wav,{ASAP}/Bach/Fugue/bwv_893/Levitsky04M.mid,{ASAP}/Bach/Fugue/bwv_893/midi_score.mid,subset_R/Bach/43_ASAP_Fugue_bwv_893,R_134_ASAP.wav,R_134_ASAP.mid,ASAP_bwv_893.mid,training
R_135,Bach,43,ASAP_Fugue_bwv_893,ASAP,{ASAP}/Bach/Fugue/bwv_893/Wong01M.wav,{ASAP}/Bach/Fugue/bwv_893/Wong01M.mid,{ASAP}/Bach/Fugue/bwv_893/midi_score.mid,subset_R/Bach/43_ASAP_Fugue_bwv_893,R_135_ASAP.wav,R_135_ASAP.mid,ASAP_bwv_893.mid,training
R_136,Bach,45,ASAP_Prelude_bwv_846,ASAP,{ASAP}/Bach/Prelude/bwv_846/Shi05M.wav,{ASAP}/Bach/Prelude/bwv_846/Shi05M.mid,{ASAP}/Bach/Prelude/bwv_846/midi_score.mid,subset_R/Bach/45_ASAP_Prelude_bwv_846,R_136_ASAP.wav,R_136_ASAP.mid,ASAP_bwv_846.mid,testing
R_137,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Denisova06M.wav,{ASAP}/Bach/Prelude/bwv_848/Denisova06M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_137_ASAP.wav,R_137_ASAP.mid,ASAP_bwv_848.mid,training
R_138,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Lee01M.wav,{ASAP}/Bach/Prelude/bwv_848/Lee01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_138_ASAP.wav,R_138_ASAP.mid,ASAP_bwv_848.mid,training
R_139,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/LeeSH01M.wav,{ASAP}/Bach/Prelude/bwv_848/LeeSH01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_139_ASAP.wav,R_139_ASAP.mid,ASAP_bwv_848.mid,training
R_140,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Lin04M.wav,{ASAP}/Bach/Prelude/bwv_848/Lin04M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_140_ASAP.wav,R_140_ASAP.mid,ASAP_bwv_848.mid,training
R_141,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Lou01M.wav,{ASAP}/Bach/Prelude/bwv_848/Lou01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_141_ASAP.wav,R_141_ASAP.mid,ASAP_bwv_848.mid,training
R_142,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/MiyashitaM01M.wav,{ASAP}/Bach/Prelude/bwv_848/MiyashitaM01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_142_ASAP.wav,R_142_ASAP.mid,ASAP_bwv_848.mid,training
R_143,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Mizumoto03M.wav,{ASAP}/Bach/Prelude/bwv_848/Mizumoto03M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_143_ASAP.wav,R_143_ASAP.mid,ASAP_bwv_848.mid,training
R_144,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/SunY01M.wav,{ASAP}/Bach/Prelude/bwv_848/SunY01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_144_ASAP.wav,R_144_ASAP.mid,ASAP_bwv_848.mid,training
R_145,Bach,47,ASAP_Prelude_bwv_848,ASAP,{ASAP}/Bach/Prelude/bwv_848/Zhou01M.wav,{ASAP}/Bach/Prelude/bwv_848/Zhou01M.mid,{ASAP}/Bach/Prelude/bwv_848/midi_score.mid,subset_R/Bach/47_ASAP_Prelude_bwv_848,R_145_ASAP.wav,R_145_ASAP.mid,ASAP_bwv_848.mid,training
R_146,Bach,49,ASAP_Prelude_bwv_854,ASAP,{ASAP}/Bach/Prelude/bwv_854/LuA01M.wav,{ASAP}/Bach/Prelude/bwv_854/LuA01M.mid,{ASAP}/Bach/Prelude/bwv_854/midi_score.mid,subset_R/Bach/49_ASAP_Prelude_bwv_854,R_146_ASAP.wav,R_146_ASAP.mid,ASAP_bwv_854.mid,training
R_147,Bach,49,ASAP_Prelude_bwv_854,ASAP,{ASAP}/Bach/Prelude/bwv_854/MiyashitaM01M.wav,{ASAP}/Bach/Prelude/bwv_854/MiyashitaM01M.mid,{ASAP}/Bach/Prelude/bwv_854/midi_score.mid,subset_R/Bach/49_ASAP_Prelude_bwv_854,R_147_ASAP.wav,R_147_ASAP.mid,ASAP_bwv_854.mid,training
R_148,Bach,49,ASAP_Prelude_bwv_854,ASAP,{ASAP}/Bach/Prelude/bwv_854/Ozaki01M.wav,{ASAP}/Bach/Prelude/bwv_854/Ozaki01M.mid,{ASAP}/Bach/Prelude/bwv_854/midi_score.mid,subset_R/Bach/49_ASAP_Prelude_bwv_854,R_148_ASAP.wav,R_148_ASAP.mid,ASAP_bwv_854.mid,training
R_149,Bach,49,ASAP_Prelude_bwv_854,ASAP,{ASAP}/Bach/Prelude/bwv_854/Richardson01M.wav,{ASAP}/Bach/Prelude/bwv_854/Richardson01M.mid,{ASAP}/Bach/Prelude/bwv_854/midi_score.mid,subset_R/Bach/49_ASAP_Prelude_bwv_854,R_149_ASAP.wav,R_149_ASAP.mid,ASAP_bwv_854.mid,training
R_150,Bach,49,ASAP_Prelude_bwv_854,ASAP,{ASAP}/Bach/Prelude/bwv_854/WangA01M.wav,{ASAP}/Bach/Prelude/bwv_854/WangA01M.mid,{ASAP}/Bach/Prelude/bwv_854/midi_score.mid,subset_R/Bach/49_ASAP_Prelude_bwv_854,R_150_ASAP.wav,R_150_ASAP.mid,ASAP_bwv_854.mid,training
R_151,Bach,50,ASAP_Prelude_bwv_856,ASAP,{ASAP}/Bach/Prelude/bwv_856/LuoJ01M.wav,{ASAP}/Bach/Prelude/bwv_856/LuoJ01M.mid,{ASAP}/Bach/Prelude/bwv_856/midi_score.mid,subset_R/Bach/50_ASAP_Prelude_bwv_856,R_151_ASAP.wav,R_151_ASAP.mid,ASAP_bwv_856.mid,training
R_152,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/Bult-ItoS02M.wav,{ASAP}/Bach/Prelude/bwv_857/Bult-ItoS02M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_152_ASAP.wav,R_152_ASAP.mid,ASAP_bwv_857.mid,training
R_153,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/Lan01M.wav,{ASAP}/Bach/Prelude/bwv_857/Lan01M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_153_ASAP.wav,R_153_ASAP.mid,ASAP_bwv_857.mid,training
R_154,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/Lisiecki04M.wav,{ASAP}/Bach/Prelude/bwv_857/Lisiecki04M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_154_ASAP.wav,R_154_ASAP.mid,ASAP_bwv_857.mid,training
R_155,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/ToA01M.wav,{ASAP}/Bach/Prelude/bwv_857/ToA01M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_155_ASAP.wav,R_155_ASAP.mid,ASAP_bwv_857.mid,training
R_156,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/WangA01M.wav,{ASAP}/Bach/Prelude/bwv_857/WangA01M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_156_ASAP.wav,R_156_ASAP.mid,ASAP_bwv_857.mid,training
R_157,Bach,51,ASAP_Prelude_bwv_857,ASAP,{ASAP}/Bach/Prelude/bwv_857/YuP01M.wav,{ASAP}/Bach/Prelude/bwv_857/YuP01M.mid,{ASAP}/Bach/Prelude/bwv_857/midi_score.mid,subset_R/Bach/51_ASAP_Prelude_bwv_857,R_157_ASAP.wav,R_157_ASAP.mid,ASAP_bwv_857.mid,training
R_158,Bach,52,ASAP_Prelude_bwv_858,ASAP,{ASAP}/Bach/Prelude/bwv_858/VuV01M.wav,{ASAP}/Bach/Prelude/bwv_858/VuV01M.mid,{ASAP}/Bach/Prelude/bwv_858/midi_score.mid,subset_R/Bach/52_ASAP_Prelude_bwv_858,R_158_ASAP.wav,R_158_ASAP.mid,ASAP_bwv_858.mid,training
R_159,Bach,52,ASAP_Prelude_bwv_858,ASAP,{ASAP}/Bach/Prelude/bwv_858/Zhang01M.wav,{ASAP}/Bach/Prelude/bwv_858/Zhang01M.mid,{ASAP}/Bach/Prelude/bwv_858/midi_score.mid,subset_R/Bach/52_ASAP_Prelude_bwv_858,R_159_ASAP.wav,R_159_ASAP.mid,ASAP_bwv_858.mid,training
R_160,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/Ko04M.wav,{ASAP}/Bach/Prelude/bwv_860/Ko04M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_160_ASAP.wav,R_160_ASAP.mid,ASAP_bwv_860.mid,training
R_161,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/Nikiforov05M.wav,{ASAP}/Bach/Prelude/bwv_860/Nikiforov05M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_161_ASAP.wav,R_161_ASAP.mid,ASAP_bwv_860.mid,training
R_162,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/Tetzloff04M.wav,{ASAP}/Bach/Prelude/bwv_860/Tetzloff04M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_162_ASAP.wav,R_162_ASAP.mid,ASAP_bwv_860.mid,training
R_163,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/TuanS01M.wav,{ASAP}/Bach/Prelude/bwv_860/TuanS01M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_163_ASAP.wav,R_163_ASAP.mid,ASAP_bwv_860.mid,training
R_164,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/YoungS01M.wav,{ASAP}/Bach/Prelude/bwv_860/YoungS01M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_164_ASAP.wav,R_164_ASAP.mid,ASAP_bwv_860.mid,training
R_165,Bach,53,ASAP_Prelude_bwv_860,ASAP,{ASAP}/Bach/Prelude/bwv_860/ZhangH04M.wav,{ASAP}/Bach/Prelude/bwv_860/ZhangH04M.mid,{ASAP}/Bach/Prelude/bwv_860/midi_score.mid,subset_R/Bach/53_ASAP_Prelude_bwv_860,R_165_ASAP.wav,R_165_ASAP.mid,ASAP_bwv_860.mid,training
R_166,Bach,54,ASAP_Prelude_bwv_862,ASAP,{ASAP}/Bach/Prelude/bwv_862/Song04M.wav,{ASAP}/Bach/Prelude/bwv_862/Song04M.mid,{ASAP}/Bach/Prelude/bwv_862/midi_score.mid,subset_R/Bach/54_ASAP_Prelude_bwv_862,R_166_ASAP.wav,R_166_ASAP.mid,ASAP_bwv_862.mid,testing
R_167,Bach,55,ASAP_Prelude_bwv_863,ASAP,{ASAP}/Bach/Prelude/bwv_863/LeeN01M.wav,{ASAP}/Bach/Prelude/bwv_863/LeeN01M.mid,{ASAP}/Bach/Prelude/bwv_863/midi_score.mid,subset_R/Bach/55_ASAP_Prelude_bwv_863,R_167_ASAP.wav,R_167_ASAP.mid,ASAP_bwv_863.mid,training
R_168,Bach,55,ASAP_Prelude_bwv_863,ASAP,{ASAP}/Bach/Prelude/bwv_863/Shychko01M.wav,{ASAP}/Bach/Prelude/bwv_863/Shychko01M.mid,{ASAP}/Bach/Prelude/bwv_863/midi_score.mid,subset_R/Bach/55_ASAP_Prelude_bwv_863,R_168_ASAP.wav,R_168_ASAP.mid,ASAP_bwv_863.mid,training
R_169,Bach,55,ASAP_Prelude_bwv_863,ASAP,{ASAP}/Bach/Prelude/bwv_863/TongB01M.wav,{ASAP}/Bach/Prelude/bwv_863/TongB01M.mid,{ASAP}/Bach/Prelude/bwv_863/midi_score.mid,subset_R/Bach/55_ASAP_Prelude_bwv_863,R_169_ASAP.wav,R_169_ASAP.mid,ASAP_bwv_863.mid,training
R_170,Bach,56,ASAP_Prelude_bwv_864,ASAP,{ASAP}/Bach/Prelude/bwv_864/SunD01M.wav,{ASAP}/Bach/Prelude/bwv_864/SunD01M.mid,{ASAP}/Bach/Prelude/bwv_864/midi_score.mid,subset_R/Bach/56_ASAP_Prelude_bwv_864,R_170_ASAP.wav,R_170_ASAP.mid,ASAP_bwv_864.mid,training
R_171,Bach,57,ASAP_Prelude_bwv_865,ASAP,{ASAP}/Bach/Prelude/bwv_865/Rizikov01M.wav,{ASAP}/Bach/Prelude/bwv_865/Rizikov01M.mid,{ASAP}/Bach/Prelude/bwv_865/midi_score.mid,subset_R/Bach/57_ASAP_Prelude_bwv_865,R_171_ASAP.wav,R_171_ASAP.mid,ASAP_bwv_865.mid,training
R_172,Bach,57,ASAP_Prelude_bwv_865,ASAP,{ASAP}/Bach/Prelude/bwv_865/Teo01M.wav,{ASAP}/Bach/Prelude/bwv_865/Teo01M.mid,{ASAP}/Bach/Prelude/bwv_865/midi_score.mid,subset_R/Bach/57_ASAP_Prelude_bwv_865,R_172_ASAP.wav,R_172_ASAP.mid,ASAP_bwv_865.mid,training
R_173,Bach,57,ASAP_Prelude_bwv_865,ASAP,{ASAP}/Bach/Prelude/bwv_865/ZhangE01M.wav,{ASAP}/Bach/Prelude/bwv_865/ZhangE01M.mid,{ASAP}/Bach/Prelude/bwv_865/midi_score.mid,subset_R/Bach/57_ASAP_Prelude_bwv_865,R_173_ASAP.wav,R_173_ASAP.mid,ASAP_bwv_865.mid,training
R_174,Bach,59,ASAP_Prelude_bwv_867,ASAP,{ASAP}/Bach/Prelude/bwv_867/HuNY01M.wav,{ASAP}/Bach/Prelude/bwv_867/HuNY01M.mid,{ASAP}/Bach/Prelude/bwv_867/midi_score.mid,subset_R/Bach/59_ASAP_Prelude_bwv_867,R_174_ASAP.wav,R_174_ASAP.mid,ASAP_bwv_867.mid,training
R_175,Bach,59,ASAP_Prelude_bwv_867,ASAP,{ASAP}/Bach/Prelude/bwv_867/Sham01M.wav,{ASAP}/Bach/Prelude/bwv_867/Sham01M.mid,{ASAP}/Bach/Prelude/bwv_867/midi_score.mid,subset_R/Bach/59_ASAP_Prelude_bwv_867,R_175_ASAP.wav,R_175_ASAP.mid,ASAP_bwv_867.mid,training
R_176,Bach,60,ASAP_Prelude_bwv_868,ASAP,{ASAP}/Bach/Prelude/bwv_868/GonzalezJ05M.wav,{ASAP}/Bach/Prelude/bwv_868/GonzalezJ05M.mid,{ASAP}/Bach/Prelude/bwv_868/midi_score.mid,subset_R/Bach/60_ASAP_Prelude_bwv_868,R_176_ASAP.wav,R_176_ASAP.mid,ASAP_bwv_868.mid,training
R_177,Bach,61,ASAP_Prelude_bwv_870,ASAP,{ASAP}/Bach/Prelude/bwv_870/ChenW01M.wav,{ASAP}/Bach/Prelude/bwv_870/ChenW01M.mid,{ASAP}/Bach/Prelude/bwv_870/midi_score.mid,subset_R/Bach/61_ASAP_Prelude_bwv_870,R_177_ASAP.wav,R_177_ASAP.mid,ASAP_bwv_870.mid,training
R_178,Bach,61,ASAP_Prelude_bwv_870,ASAP,{ASAP}/Bach/Prelude/bwv_870/LeeE01M.wav,{ASAP}/Bach/Prelude/bwv_870/LeeE01M.mid,{ASAP}/Bach/Prelude/bwv_870/midi_score.mid,subset_R/Bach/61_ASAP_Prelude_bwv_870,R_178_ASAP.wav,R_178_ASAP.mid,ASAP_bwv_870.mid,training
R_179,Bach,61,ASAP_Prelude_bwv_870,ASAP,{ASAP}/Bach/Prelude/bwv_870/MaximovI01M.wav,{ASAP}/Bach/Prelude/bwv_870/MaximovI01M.mid,{ASAP}/Bach/Prelude/bwv_870/midi_score.mid,subset_R/Bach/61_ASAP_Prelude_bwv_870,R_179_ASAP.wav,R_179_ASAP.mid,ASAP_bwv_870.mid,training
R_180,Bach,62,ASAP_Prelude_bwv_873,ASAP,{ASAP}/Bach/Prelude/bwv_873/Lisiecki13M.wav,{ASAP}/Bach/Prelude/bwv_873/Lisiecki13M.mid,{ASAP}/Bach/Prelude/bwv_873/midi_score.mid,subset_R/Bach/62_ASAP_Prelude_bwv_873,R_180_ASAP.wav,R_180_ASAP.mid,ASAP_bwv_873.mid,training
R_181,Bach,63,ASAP_Prelude_bwv_874,ASAP,{ASAP}/Bach/Prelude/bwv_874/BianF01M.wav,{ASAP}/Bach/Prelude/bwv_874/BianF01M.mid,{ASAP}/Bach/Prelude/bwv_874/midi_score.mid,subset_R/Bach/63_ASAP_Prelude_bwv_874,R_181_ASAP.wav,R_181_ASAP.mid,ASAP_bwv_874.mid,training
R_182,Bach,63,ASAP_Prelude_bwv_874,ASAP,{ASAP}/Bach/Prelude/bwv_874/WongWY01M.wav,{ASAP}/Bach/Prelude/bwv_874/WongWY01M.mid,{ASAP}/Bach/Prelude/bwv_874/midi_score.mid,subset_R/Bach/63_ASAP_Prelude_bwv_874,R_182_ASAP.wav,R_182_ASAP.mid,ASAP_bwv_874.mid,training
R_183,Bach,64,ASAP_Prelude_bwv_875,ASAP,{ASAP}/Bach/Prelude/bwv_875/Ahfat01M.wav,{ASAP}/Bach/Prelude/bwv_875/Ahfat01M.mid,{ASAP}/Bach/Prelude/bwv_875/midi_score.mid,subset_R/Bach/64_ASAP_Prelude_bwv_875,R_183_ASAP.wav,R_183_ASAP.mid,ASAP_bwv_875.mid,training
R_184,Bach,64,ASAP_Prelude_bwv_875,ASAP,{ASAP}/Bach/Prelude/bwv_875/CaoJ01M.wav,{ASAP}/Bach/Prelude/bwv_875/CaoJ01M.mid,{ASAP}/Bach/Prelude/bwv_875/midi_score.mid,subset_R/Bach/64_ASAP_Prelude_bwv_875,R_184_ASAP.wav,R_184_ASAP.mid,ASAP_bwv_875.mid,training
R_185,Bach,64,ASAP_Prelude_bwv_875,ASAP,{ASAP}/Bach/Prelude/bwv_875/HONG04M.wav,{ASAP}/Bach/Prelude/bwv_875/HONG04M.mid,{ASAP}/Bach/Prelude/bwv_875/midi_score.mid,subset_R/Bach/64_ASAP_Prelude_bwv_875,R_185_ASAP.wav,R_185_ASAP.mid,ASAP_bwv_875.mid,training
R_186,Bach,65,ASAP_Prelude_bwv_876,ASAP,{ASAP}/Bach/Prelude/bwv_876/SirajA01M.wav,{ASAP}/Bach/Prelude/bwv_876/SirajA01M.mid,{ASAP}/Bach/Prelude/bwv_876/midi_score.mid,subset_R/Bach/65_ASAP_Prelude_bwv_876,R_186_ASAP.wav,R_186_ASAP.mid,ASAP_bwv_876.mid,training
R_187,Bach,65,ASAP_Prelude_bwv_876,ASAP,{ASAP}/Bach/Prelude/bwv_876/Song01M.wav,{ASAP}/Bach/Prelude/bwv_876/Song01M.mid,{ASAP}/Bach/Prelude/bwv_876/midi_score.mid,subset_R/Bach/65_ASAP_Prelude_bwv_876,R_187_ASAP.wav,R_187_ASAP.mid,ASAP_bwv_876.mid,training
R_188,Bach,66,ASAP_Prelude_bwv_880,ASAP,{ASAP}/Bach/Prelude/bwv_880/LeungR01M.wav,{ASAP}/Bach/Prelude/bwv_880/LeungR01M.mid,{ASAP}/Bach/Prelude/bwv_880/midi_score.mid,subset_R/Bach/66_ASAP_Prelude_bwv_880,R_188_ASAP.wav,R_188_ASAP.mid,ASAP_bwv_880.mid,training
