performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,folder,performance_audio,performance_MIDI,MIDI_score,split
S_756,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/KaiRuiR06.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_756_Kontakt.wav,S_756_ASAP.mid,ASAP_2.mid,training
S_757,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/Kavalerova02.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_757_Kontakt.wav,S_757_ASAP.mid,ASAP_2.mid,training
S_758,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/MERJAN02.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_758_Kontakt.wav,S_758_ASAP.mid,ASAP_2.mid,training
S_759,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/ParkJ02.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_759_Kontakt.wav,S_759_ASAP.mid,ASAP_2.mid,training
S_760,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/Shi01.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_760_Kontakt.wav,S_760_ASAP.mid,ASAP_2.mid,training
S_761,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/Shi02.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_761_Kontakt.wav,S_761_ASAP.mid,ASAP_2.mid,training
S_762,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/TOIVIO02.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_762_Kontakt.wav,S_762_ASAP.mid,ASAP_2.mid,training
S_763,Chopin,181,ASAP_Etudes_op_10_2,ASAP,,{ASAP}/Chopin/Etudes_op_10/2/YeSijing03.mid,{ASAP}/Chopin/Etudes_op_10/2/midi_score.mid,subset_S/Chopin/181_ASAP_Etudes_op_10_2,S_763_Kontakt.wav,S_763_ASAP.mid,ASAP_2.mid,training
S_764,Chopin,182,ASAP_Etudes_op_10_3,ASAP,,{ASAP}/Chopin/Etudes_op_10/3/SunMeiting08.mid,{ASAP}/Chopin/Etudes_op_10/3/midi_score.mid,subset_S/Chopin/182_ASAP_Etudes_op_10_3,S_764_Kontakt.wav,S_764_ASAP.mid,ASAP_3.mid,training
S_765,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/ADIG02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_765_Kontakt.wav,S_765_ASAP.mid,ASAP_4.mid,training
S_766,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Arciglione04.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_766_Kontakt.wav,S_766_ASAP.mid,ASAP_4.mid,training
S_767,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/BLINOV03.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_767_Kontakt.wav,S_767_ASAP.mid,ASAP_4.mid,training
S_768,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Day02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_768_Kontakt.wav,S_768_ASAP.mid,ASAP_4.mid,training
S_769,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Duepree02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_769_Kontakt.wav,S_769_ASAP.mid,ASAP_4.mid,training
S_770,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Duepree06M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_770_Kontakt.wav,S_770_ASAP.mid,ASAP_4.mid,training
S_771,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Dulu02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_771_Kontakt.wav,S_771_ASAP.mid,ASAP_4.mid,training
S_772,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/EVSTIO02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_772_Kontakt.wav,S_772_ASAP.mid,ASAP_4.mid,training
S_773,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Fung02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_773_Kontakt.wav,S_773_ASAP.mid,ASAP_4.mid,training
S_774,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/GORDEL02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_774_Kontakt.wav,S_774_ASAP.mid,ASAP_4.mid,training
S_775,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_775_Kontakt.wav,S_775_ASAP.mid,ASAP_4.mid,training
S_776,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Katyukova02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_776_Kontakt.wav,S_776_ASAP.mid,ASAP_4.mid,training
S_777,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Knoll03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_777_Kontakt.wav,S_777_ASAP.mid,ASAP_4.mid,training
S_778,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Kurz03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_778_Kontakt.wav,S_778_ASAP.mid,ASAP_4.mid,training
S_779,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/LeeSH03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_779_Kontakt.wav,S_779_ASAP.mid,ASAP_4.mid,training
S_780,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/MATSUM02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_780_Kontakt.wav,S_780_ASAP.mid,ASAP_4.mid,training
S_781,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_781_Kontakt.wav,S_781_ASAP.mid,ASAP_4.mid,training
S_782,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Sladek03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_782_Kontakt.wav,S_782_ASAP.mid,ASAP_4.mid,training
S_783,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Yi03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_783_Kontakt.wav,S_783_ASAP.mid,ASAP_4.mid,training
S_784,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/ZhangE03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_784_Kontakt.wav,S_784_ASAP.mid,ASAP_4.mid,training
S_785,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/ZhaoA03M.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_785_Kontakt.wav,S_785_ASAP.mid,ASAP_4.mid,training
S_786,Chopin,183,ASAP_Etudes_op_10_4,ASAP,,{ASAP}/Chopin/Etudes_op_10/4/Zuber02.mid,{ASAP}/Chopin/Etudes_op_10/4/midi_score.mid,subset_S/Chopin/183_ASAP_Etudes_op_10_4,S_786_Kontakt.wav,S_786_ASAP.mid,ASAP_4.mid,training
S_787,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/Bach02.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_787_Kontakt.wav,S_787_ASAP.mid,ASAP_5.mid,training
S_788,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/Feiner_2006_02.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_788_Kontakt.wav,S_788_ASAP.mid,ASAP_5.mid,training
S_789,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/KimEunhae04.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_789_Kontakt.wav,S_789_ASAP.mid,ASAP_5.mid,training
S_790,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/Koshoeva02.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_790_Kontakt.wav,S_790_ASAP.mid,ASAP_5.mid,training
S_791,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/LIAO03.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_791_Kontakt.wav,S_791_ASAP.mid,ASAP_5.mid,training
S_792,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/LiA03M.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_792_Kontakt.wav,S_792_ASAP.mid,ASAP_5.mid,training
S_793,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/LiC02M.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_793_Kontakt.wav,S_793_ASAP.mid,ASAP_5.mid,training
S_794,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/Rozanski03.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_794_Kontakt.wav,S_794_ASAP.mid,ASAP_5.mid,training
S_795,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/Tario02.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_795_Kontakt.wav,S_795_ASAP.mid,ASAP_5.mid,training
S_796,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/USHIKI03.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_796_Kontakt.wav,S_796_ASAP.mid,ASAP_5.mid,training
S_797,Chopin,184,ASAP_Etudes_op_10_5,ASAP,,{ASAP}/Chopin/Etudes_op_10/5/ZhangW03M.mid,{ASAP}/Chopin/Etudes_op_10/5/midi_score.mid,subset_S/Chopin/184_ASAP_Etudes_op_10_5,S_797_Kontakt.wav,S_797_ASAP.mid,ASAP_5.mid,training
S_798,Chopin,185,ASAP_Etudes_op_10_7,ASAP,,{ASAP}/Chopin/Etudes_op_10/7/ChenL02.mid,{ASAP}/Chopin/Etudes_op_10/7/midi_score.mid,subset_S/Chopin/185_ASAP_Etudes_op_10_7,S_798_Kontakt.wav,S_798_ASAP.mid,ASAP_7.mid,training
S_799,Chopin,185,ASAP_Etudes_op_10_7,ASAP,,{ASAP}/Chopin/Etudes_op_10/7/Namirovsky02.mid,{ASAP}/Chopin/Etudes_op_10/7/midi_score.mid,subset_S/Chopin/185_ASAP_Etudes_op_10_7,S_799_Kontakt.wav,S_799_ASAP.mid,ASAP_7.mid,training
S_800,Chopin,185,ASAP_Etudes_op_10_7,ASAP,,{ASAP}/Chopin/Etudes_op_10/7/SINKEV03.mid,{ASAP}/Chopin/Etudes_op_10/7/midi_score.mid,subset_S/Chopin/185_ASAP_Etudes_op_10_7,S_800_Kontakt.wav,S_800_ASAP.mid,ASAP_7.mid,training
S_801,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/BENABD02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_801_Kontakt.wav,S_801_ASAP.mid,ASAP_8.mid,training
S_802,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Benabdallah02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_802_Kontakt.wav,S_802_ASAP.mid,ASAP_8.mid,training
S_803,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/CHOE01.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_803_Kontakt.wav,S_803_ASAP.mid,ASAP_8.mid,training
S_804,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/ChenJie03.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_804_Kontakt.wav,S_804_ASAP.mid,ASAP_8.mid,training
S_805,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/FONG02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_805_Kontakt.wav,S_805_ASAP.mid,ASAP_8.mid,training
S_806,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Georgieva03.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_806_Kontakt.wav,S_806_ASAP.mid,ASAP_8.mid,training
S_807,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/IVLEVA02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_807_Kontakt.wav,S_807_ASAP.mid,ASAP_8.mid,training
S_808,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Kwok02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_808_Kontakt.wav,S_808_ASAP.mid,ASAP_8.mid,training
S_809,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/KyykhynenT09M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_809_Kontakt.wav,S_809_ASAP.mid,ASAP_8.mid,training
S_810,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/LeeEunjin02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_810_Kontakt.wav,S_810_ASAP.mid,ASAP_8.mid,training
S_811,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/LeeHwakyu02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_811_Kontakt.wav,S_811_ASAP.mid,ASAP_8.mid,training
S_812,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/LeeJisun02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_812_Kontakt.wav,S_812_ASAP.mid,ASAP_8.mid,training
S_813,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/LiuLangning02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_813_Kontakt.wav,S_813_ASAP.mid,ASAP_8.mid,training
S_814,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Lou03M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_814_Kontakt.wav,S_814_ASAP.mid,ASAP_8.mid,training
S_815,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/LuEric03M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_815_Kontakt.wav,S_815_ASAP.mid,ASAP_8.mid,training
S_816,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Masycheva02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_816_Kontakt.wav,S_816_ASAP.mid,ASAP_8.mid,training
S_817,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_817_Kontakt.wav,S_817_ASAP.mid,ASAP_8.mid,training
S_818,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/ParkH02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_818_Kontakt.wav,S_818_ASAP.mid,ASAP_8.mid,training
S_819,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Rizikov03M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_819_Kontakt.wav,S_819_ASAP.mid,ASAP_8.mid,training
S_820,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/SCHU03.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_820_Kontakt.wav,S_820_ASAP.mid,ASAP_8.mid,training
S_821,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Sekino03.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_821_Kontakt.wav,S_821_ASAP.mid,ASAP_8.mid,training
S_822,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Shilyaev02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_822_Kontakt.wav,S_822_ASAP.mid,ASAP_8.mid,training
S_823,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Soukhovetski02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_823_Kontakt.wav,S_823_ASAP.mid,ASAP_8.mid,training
S_824,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Tak02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_824_Kontakt.wav,S_824_ASAP.mid,ASAP_8.mid,training
S_825,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Tetzloff02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_825_Kontakt.wav,S_825_ASAP.mid,ASAP_8.mid,training
S_826,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Tetzloff07M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_826_Kontakt.wav,S_826_ASAP.mid,ASAP_8.mid,training
S_827,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/YOU02.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_827_Kontakt.wav,S_827_ASAP.mid,ASAP_8.mid,training
S_828,Chopin,186,ASAP_Etudes_op_10_8,ASAP,,{ASAP}/Chopin/Etudes_op_10/8/Zhou03M.mid,{ASAP}/Chopin/Etudes_op_10/8/midi_score.mid,subset_S/Chopin/186_ASAP_Etudes_op_10_8,S_828_Kontakt.wav,S_828_ASAP.mid,ASAP_8.mid,training
S_829,Chopin,187,ASAP_Etudes_op_25_1,ASAP,,{ASAP}/Chopin/Etudes_op_25/1/Erice03.mid,{ASAP}/Chopin/Etudes_op_25/1/midi_score.mid,subset_S/Chopin/187_ASAP_Etudes_op_25_1,S_829_Kontakt.wav,S_829_ASAP.mid,ASAP_1.mid,training
S_830,Chopin,187,ASAP_Etudes_op_25_1,ASAP,,{ASAP}/Chopin/Etudes_op_25/1/LeeN03M.mid,{ASAP}/Chopin/Etudes_op_25/1/midi_score.mid,subset_S/Chopin/187_ASAP_Etudes_op_25_1,S_830_Kontakt.wav,S_830_ASAP.mid,ASAP_1.mid,training
S_831,Chopin,187,ASAP_Etudes_op_25_1,ASAP,,{ASAP}/Chopin/Etudes_op_25/1/TongB02M.mid,{ASAP}/Chopin/Etudes_op_25/1/midi_score.mid,subset_S/Chopin/187_ASAP_Etudes_op_25_1,S_831_Kontakt.wav,S_831_ASAP.mid,ASAP_1.mid,training
S_832,Chopin,187,ASAP_Etudes_op_25_1,ASAP,,{ASAP}/Chopin/Etudes_op_25/1/TuanS04M.mid,{ASAP}/Chopin/Etudes_op_25/1/midi_score.mid,subset_S/Chopin/187_ASAP_Etudes_op_25_1,S_832_Kontakt.wav,S_832_ASAP.mid,ASAP_1.mid,training
S_833,Chopin,187,ASAP_Etudes_op_25_1,ASAP,,{ASAP}/Chopin/Etudes_op_25/1/Wong03M.mid,{ASAP}/Chopin/Etudes_op_25/1/midi_score.mid,subset_S/Chopin/187_ASAP_Etudes_op_25_1,S_833_Kontakt.wav,S_833_ASAP.mid,ASAP_1.mid,training
S_834,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/Ahn02.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_834_Kontakt.wav,S_834_ASAP.mid,ASAP_10.mid,training
S_835,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/DANILO02.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_835_Kontakt.wav,S_835_ASAP.mid,ASAP_10.mid,training
S_836,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/Goh01.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_836_Kontakt.wav,S_836_ASAP.mid,ASAP_10.mid,training
S_837,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/Guo02M.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_837_Kontakt.wav,S_837_ASAP.mid,ASAP_10.mid,training
S_838,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_838_Kontakt.wav,S_838_ASAP.mid,ASAP_10.mid,training
S_839,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/McNamara03.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_839_Kontakt.wav,S_839_ASAP.mid,ASAP_10.mid,training
S_840,Chopin,188,ASAP_Etudes_op_25_10,ASAP,,{ASAP}/Chopin/Etudes_op_25/10/Ozel05M.mid,{ASAP}/Chopin/Etudes_op_25/10/midi_score.mid,subset_S/Chopin/188_ASAP_Etudes_op_25_10,S_840_Kontakt.wav,S_840_ASAP.mid,ASAP_10.mid,training
